index,id,name,size,seconds_since_birth,signal_mean,signal_std,simulation_frames,simulation_seconds,simulation_hours,simulation_days
73,73,1bv,1,0,0.0,0.0,0,0,0.0,0.0
74,74,1bw,1,0,0.0,0.0,0,0,0.0,0.0
75,75,1bx,1,0,0.0,0.0,0,0,0.0,0.0
76,76,1by,1,0,0.0,0.0,0,0,0.0,0.0
77,77,1bz,1,0,0.0,0.0,0,0,0.0,0.0
78,78,1ca,1,0,0.0,0.0,0,0,0.0,0.0
79,79,1cb,1,0,0.0,0.0,0,0,0.0,0.0
80,80,1cc,1,0,0.0,0.0,0,0,0.0,0.0
81,81,1cd,1,0,0.0,0.0,0,0,0.0,0.0
82,82,1ce,1,0,0.0,0.0,0,0,0.0,0.0
83,83,1cf,1,0,0.0,0.0,0,0,0.0,0.0
84,84,1cg,1,0,0.0,0.0,0,0,0.0,0.0
85,85,1ch,1,0,0.0,0.0,0,0,0.0,0.0
86,86,1ci,1,0,0.0,0.0,0,0,0.0,0.0
87,87,1cj,1,0,0.0,0.0,0,0,0.0,0.0
88,88,1ck,1,0,0.0,0.0,0,0,0.0,0.0
89,89,1cl,1,0,0.0,0.0,0,0,0.0,0.0
90,90,1cm,1,0,0.0,0.0,0,0,0.0,0.0
91,91,1cn,1,0,0.0,0.0,0,0,0.0,0.0
92,92,1co,1,0,0.0,0.0,0,0,0.0,0.0
93,93,1cp,1,0,0.0,0.0,0,0,0.0,0.0
94,94,1cq,1,0,0.0,0.0,0,0,0.0,0.0
95,95,1cr,1,0,0.0,0.0,0,0,0.0,0.0
96,96,1cs,1,0,0.0,0.0,0,0,0.0,0.0
97,97,1ct,1,0,0.0,0.0,0,0,0.0,0.0
98,98,1cu,1,0,0.0,0.0,0,0,0.0,0.0
99,99,1cv,1,0,0.0,0.0,0,0,0.0,0.0
100,0,1a,1,3600,-0.026795879019995018,0.0,1,3600,1.0,0.041666666666666664
101,1,1b,1,3600,-0.09310537799901533,0.0,1,3600,1.0,0.041666666666666664
102,2,1c,1,3600,0.013411122351609376,0.0,1,3600,1.0,0.041666666666666664
103,3,1d,1,3600,0.02068411070778467,0.0,1,3600,1.0,0.041666666666666664
104,4,1e,1,3600,-0.06846160351018173,0.0,1,3600,1.0,0.041666666666666664
105,5,1f,1,3600,-0.057221684689086276,0.0,1,3600,1.0,0.041666666666666664
106,6,1g,1,3600,-0.003650921570398403,0.0,1,3600,1.0,0.041666666666666664
107,7,1h,1,3600,-0.016816741629761857,0.0,1,3600,1.0,0.041666666666666664
108,8,1i,1,3600,0.018441690943992364,0.0,1,3600,1.0,0.041666666666666664
109,9,1j,1,3600,-0.0715650950538481,0.0,1,3600,1.0,0.041666666666666664
110,10,1k,1,3600,0.023984250050660728,0.0,1,3600,1.0,0.041666666666666664
111,11,1l,1,3600,0.03774961310508668,0.0,1,3600,1.0,0.041666666666666664
112,12,1m,1,3600,-0.04767764650048633,0.0,1,3600,1.0,0.041666666666666664
113,13,1n,1,3600,-0.06940855860542161,0.0,1,3600,1.0,0.041666666666666664
114,14,1o,1,3600,-0.0526014474397165,0.0,1,3600,1.0,0.041666666666666664
115,15,1p,1,3600,0.030212938833910314,0.0,1,3600,1.0,0.041666666666666664
116,16,1q,1,3600,-0.025028089490647682,0.0,1,3600,1.0,0.041666666666666664
117,17,1r,1,3600,-0.019139832945535,0.0,1,3600,1.0,0.041666666666666664
118,18,1s,1,3600,-0.012035242455204374,0.0,1,3600,1.0,0.041666666666666664
119,19,1t,1,3600,-0.010622861988854636,0.0,1,3600,1.0,0.041666666666666664
120,20,1u,1,3600,0.07460699703913727,0.0,1,3600,1.0,0.041666666666666664
121,21,1v,1,3600,-0.027762884224172148,0.0,1,3600,1.0,0.041666666666666664
122,22,1w,1,3600,0.02037007629598346,0.0,1,3600,1.0,0.041666666666666664
123,23,1x,1,3600,0.07974389573996905,0.0,1,3600,1.0,0.041666666666666664
124,24,1y,1,3600,-0.019818938005110573,0.0,1,3600,1.0,0.041666666666666664
125,25,1z,1,3600,0.015859782949782842,0.0,1,3600,1.0,0.041666666666666664
126,26,1aa,1,3600,-0.0040116528007902415,0.0,1,3600,1.0,0.041666666666666664
127,27,1ab,1,3600,-0.07259267658965568,0.0,1,3600,1.0,0.041666666666666664
128,28,1ac,1,3600,0.0009050202551515425,0.0,1,3600,1.0,0.041666666666666664
129,29,1ad,1,3600,-0.02484641287936084,0.0,1,3600,1.0,0.041666666666666664
130,30,1ae,1,3600,-0.006268304469551566,0.0,1,3600,1.0,0.041666666666666664
131,31,1af,1,3600,0.03517044667279319,0.0,1,3600,1.0,0.041666666666666664
132,32,1ag,1,3600,0.0029746551534032425,0.0,1,3600,1.0,0.041666666666666664
133,33,1ah,1,3600,-0.07044540552434153,0.0,1,3600,1.0,0.041666666666666664
134,34,1ai,1,3600,0.011299266551840798,0.0,1,3600,1.0,0.041666666666666664
135,35,1aj,1,3600,-0.022193818642054487,0.0,1,3600,1.0,0.041666666666666664
136,36,1ak,1,3600,-0.04868661225760372,0.0,1,3600,1.0,0.041666666666666664
137,37,1al,1,3600,0.04311660561601896,0.0,1,3600,1.0,0.041666666666666664
138,38,1am,1,3600,-0.122605832482799,0.0,1,3600,1.0,0.041666666666666664
139,39,1an,1,3600,0.03143471024361306,0.0,1,3600,1.0,0.041666666666666664
140,40,1ao,1,3600,0.03715794165891694,0.0,1,3600,1.0,0.041666666666666664
141,41,1ap,1,3600,-0.08644387774072466,0.0,1,3600,1.0,0.041666666666666664
142,42,1aq,1,3600,-0.0017304021772460304,0.0,1,3600,1.0,0.041666666666666664
143,43,1ar,1,3600,0.026501466009307702,0.0,1,3600,1.0,0.041666666666666664
144,44,1as,1,3600,0.08169849413675938,0.0,1,3600,1.0,0.041666666666666664
145,45,1at,1,3600,-0.05091021191720801,0.0,1,3600,1.0,0.041666666666666664
146,46,1au,1,3600,0.034811226031618396,0.0,1,3600,1.0,0.041666666666666664
147,47,1av,1,3600,0.00112342483866484,0.0,1,3600,1.0,0.041666666666666664
148,48,1aw,1,3600,-0.023101890220757884,0.0,1,3600,1.0,0.041666666666666664
149,49,1ax,1,3600,-0.06448905443036138,0.0,1,3600,1.0,0.041666666666666664
150,50,1ay,1,3600,-0.04760021986389521,0.0,1,3600,1.0,0.041666666666666664
151,51,1az,1,3600,0.07572088246392622,0.0,1,3600,1.0,0.041666666666666664
152,52,1ba,1,3600,-0.0036455571142564483,0.0,1,3600,1.0,0.041666666666666664
153,53,1bb,1,3600,-0.019575322006238953,0.0,1,3600,1.0,0.041666666666666664
154,54,1bc,1,3600,-0.010188028962504732,0.0,1,3600,1.0,0.041666666666666664
155,55,1bd,1,3600,-0.021737873297583355,0.0,1,3600,1.0,0.041666666666666664
156,56,1be,1,3600,-0.027323480099991956,0.0,1,3600,1.0,0.041666666666666664
157,57,1bf,1,3600,0.019482778073755466,0.0,1,3600,1.0,0.041666666666666664
158,58,1bg,1,3600,0.0631315302281077,0.0,1,3600,1.0,0.041666666666666664
159,59,1bh,1,3600,0.006611747126153202,0.0,1,3600,1.0,0.041666666666666664
160,60,1bi,1,3600,0.054787555361380406,0.0,1,3600,1.0,0.041666666666666664
161,61,1bj,1,3600,0.025907436706164667,0.0,1,3600,1.0,0.041666666666666664
162,62,1bk,1,3600,-0.026634937600451977,0.0,1,3600,1.0,0.041666666666666664
163,63,1bl,1,3600,0.05449180817115752,0.0,1,3600,1.0,0.041666666666666664
164,64,1bm,1,3600,0.08304387698550966,0.0,1,3600,1.0,0.041666666666666664
165,65,1bn,1,3600,0.0016532891297739547,0.0,1,3600,1.0,0.041666666666666664
166,66,1bo,1,3600,-0.014481470149680193,0.0,1,3600,1.0,0.041666666666666664
167,67,1bp,1,3600,-0.014626821601250657,0.0,1,3600,1.0,0.041666666666666664
168,68,1bq,1,3600,-0.031953651450174356,0.0,1,3600,1.0,0.041666666666666664
169,69,1br,1,3600,0.0031166771400971474,0.0,1,3600,1.0,0.041666666666666664
170,70,1bs,1,3600,0.014801020281220864,0.0,1,3600,1.0,0.041666666666666664
171,71,1bt,1,3600,0.04000136116297455,0.0,1,3600,1.0,0.041666666666666664
172,72,1bu,1,3600,-0.054895471627093066,0.0,1,3600,1.0,0.041666666666666664
173,73,1bv,1,3600,0.020744868206875447,0.0,1,3600,1.0,0.041666666666666664
174,74,1bw,1,3600,-0.01525084829917965,0.0,1,3600,1.0,0.041666666666666664
175,75,1bx,1,3600,-0.09791789290657443,0.0,1,3600,1.0,0.041666666666666664
176,76,1by,1,3600,0.03391670019643566,0.0,1,3600,1.0,0.041666666666666664
177,77,1bz,1,3600,-0.009080937029986656,0.0,1,3600,1.0,0.041666666666666664
178,78,1ca,1,3600,0.00034381191263018504,0.0,1,3600,1.0,0.041666666666666664
179,79,1cb,1,3600,0.008849766961851852,0.0,1,3600,1.0,0.041666666666666664
180,80,1cc,1,3600,-0.022581302225566344,0.0,1,3600,1.0,0.041666666666666664
181,81,1cd,1,3600,-0.041991007082146425,0.0,1,3600,1.0,0.041666666666666664
182,82,1ce,1,3600,-0.004731250986998128,0.0,1,3600,1.0,0.041666666666666664
183,83,1cf,1,3600,0.085208272545863,0.0,1,3600,1.0,0.041666666666666664
184,84,1cg,1,3600,0.0069744504556710765,0.0,1,3600,1.0,0.041666666666666664
185,85,1ch,1,3600,0.007709490385075294,0.0,1,3600,1.0,0.041666666666666664
186,86,1ci,1,3600,-0.06942040625840554,0.0,1,3600,1.0,0.041666666666666664
187,87,1cj,1,3600,-0.03539683714276776,0.0,1,3600,1.0,0.041666666666666664
188,88,1ck,1,3600,-0.03675847268643106,0.0,1,3600,1.0,0.041666666666666664
189,89,1cl,1,3600,0.0037309106612969344,0.0,1,3600,1.0,0.041666666666666664
190,90,1cm,1,3600,-0.0011488887939090388,0.0,1,3600,1.0,0.041666666666666664
191,91,1cn,1,3600,-0.06861390748463936,0.0,1,3600,1.0,0.041666666666666664
192,92,1co,1,3600,-0.06679958860532333,0.0,1,3600,1.0,0.041666666666666664
193,93,1cp,1,3600,-0.03932403111340603,0.0,1,3600,1.0,0.041666666666666664
194,94,1cq,1,3600,-0.1280389779054501,0.0,1,3600,1.0,0.041666666666666664
195,95,1cr,1,3600,0.0928425363224209,0.0,1,3600,1.0,0.041666666666666664
196,96,1cs,1,3600,-0.0032011813591264573,0.0,1,3600,1.0,0.041666666666666664
197,97,1ct,1,3600,0.029218390185321144,0.0,1,3600,1.0,0.041666666666666664
198,98,1cu,1,3600,0.06949077294102235,0.0,1,3600,1.0,0.041666666666666664
199,99,1cv,1,3600,0.01706517326131401,0.0,1,3600,1.0,0.041666666666666664
200,0,1a,1,7200,0.007456399060305315,0.0,2,7200,2.0,0.08333333333333333
201,1,1b,1,7200,-0.06297614597887322,0.0,2,7200,2.0,0.08333333333333333
202,2,1c,1,7200,-0.17798902805822014,0.0,2,7200,2.0,0.08333333333333333
203,3,1d,1,7200,-0.025275727851367447,0.0,2,7200,2.0,0.08333333333333333
204,4,1e,1,7200,-0.04876082911912407,0.0,2,7200,2.0,0.08333333333333333
205,5,1f,1,7200,-0.1122067214135159,0.0,2,7200,2.0,0.08333333333333333
206,6,1g,1,7200,-0.013191214554614703,0.0,2,7200,2.0,0.08333333333333333
207,7,1h,1,7200,0.007901983712017148,0.0,2,7200,2.0,0.08333333333333333
208,8,1i,1,7200,-0.0733453501679399,0.0,2,7200,2.0,0.08333333333333333
209,9,1j,1,7200,-0.04885493475021406,0.0,2,7200,2.0,0.08333333333333333
210,10,1k,1,7200,0.02618582371220594,0.0,2,7200,2.0,0.08333333333333333
211,11,1l,1,7200,0.05410307068375466,0.0,2,7200,2.0,0.08333333333333333
212,12,1m,1,7200,-0.043826594907132296,0.0,2,7200,2.0,0.08333333333333333
213,13,1n,1,7200,-0.027020620385300426,0.0,2,7200,2.0,0.08333333333333333
214,14,1o,1,7200,-0.0738361141709028,0.0,2,7200,2.0,0.08333333333333333
215,15,1p,1,7200,0.06035692735664888,0.0,2,7200,2.0,0.08333333333333333
216,16,1q,1,7200,0.037793224224199826,0.0,2,7200,2.0,0.08333333333333333
217,17,1r,1,7200,0.06293203365390507,0.0,2,7200,2.0,0.08333333333333333
218,18,1s,1,7200,-0.027407062165966,0.0,2,7200,2.0,0.08333333333333333
219,19,1t,1,7200,-0.04718225838252266,0.0,2,7200,2.0,0.08333333333333333
220,20,1u,1,7200,0.06001990992947727,0.0,2,7200,2.0,0.08333333333333333
221,21,1v,1,7200,-0.1317235155204414,0.0,2,7200,2.0,0.08333333333333333
222,22,1w,1,7200,0.058517292397738396,0.0,2,7200,2.0,0.08333333333333333
223,23,1x,1,7200,0.10890495927875217,0.0,2,7200,2.0,0.08333333333333333
224,24,1y,1,7200,-0.04972181144941686,0.0,2,7200,2.0,0.08333333333333333
225,25,1z,1,7200,-0.038274041696429825,0.0,2,7200,2.0,0.08333333333333333
226,26,1aa,1,7200,-0.0338758549268648,0.0,2,7200,2.0,0.08333333333333333
227,27,1ab,1,7200,-0.1198957352568481,0.0,2,7200,2.0,0.08333333333333333
228,28,1ac,1,7200,-0.04042773663129132,0.0,2,7200,2.0,0.08333333333333333
229,29,1ad,1,7200,-0.03310793053881698,0.0,2,7200,2.0,0.08333333333333333
230,30,1ae,1,7200,0.053869173928096606,0.0,2,7200,2.0,0.08333333333333333
231,31,1af,1,7200,0.09629523881859696,0.0,2,7200,2.0,0.08333333333333333
232,32,1ag,1,7200,-0.11289414035852613,0.0,2,7200,2.0,0.08333333333333333
233,33,1ah,1,7200,-0.03816122896312469,0.0,2,7200,2.0,0.08333333333333333
234,34,1ai,1,7200,0.07954735061320382,0.0,2,7200,2.0,0.08333333333333333
235,35,1aj,1,7200,0.07967251722301805,0.0,2,7200,2.0,0.08333333333333333
236,36,1ak,1,7200,-0.0381358625529616,0.0,2,7200,2.0,0.08333333333333333
237,37,1al,1,7200,0.13141500726893363,0.0,2,7200,2.0,0.08333333333333333
238,38,1am,1,7200,-0.15356392735216232,0.0,2,7200,2.0,0.08333333333333333
239,39,1an,1,7200,0.04851997379939814,0.0,2,7200,2.0,0.08333333333333333
240,40,1ao,1,7200,0.01611816741368926,0.0,2,7200,2.0,0.08333333333333333
241,41,1ap,1,7200,-0.006520549393471464,0.0,2,7200,2.0,0.08333333333333333
242,42,1aq,1,7200,0.04132515423554932,0.0,2,7200,2.0,0.08333333333333333
243,43,1ar,1,7200,0.03218384286763727,0.0,2,7200,2.0,0.08333333333333333
244,44,1as,1,7200,0.04267668589719172,0.0,2,7200,2.0,0.08333333333333333
245,45,1at,1,7200,-0.12092914833565893,0.0,2,7200,2.0,0.08333333333333333
246,46,1au,1,7200,0.060911204319572726,0.0,2,7200,2.0,0.08333333333333333
247,47,1av,1,7200,-0.029480749693969077,0.0,2,7200,2.0,0.08333333333333333
248,48,1aw,1,7200,0.020703957850082014,0.0,2,7200,2.0,0.08333333333333333
249,49,1ax,1,7200,-0.04220568191219169,0.0,2,7200,2.0,0.08333333333333333
250,50,1ay,1,7200,-0.028504477914247678,0.0,2,7200,2.0,0.08333333333333333
251,51,1az,1,7200,0.056135496282829794,0.0,2,7200,2.0,0.08333333333333333
252,52,1ba,1,7200,-0.024617929270646606,0.0,2,7200,2.0,0.08333333333333333
253,53,1bb,1,7200,0.015133585194814218,0.0,2,7200,2.0,0.08333333333333333
254,54,1bc,1,7200,-0.0530321624391378,0.0,2,7200,2.0,0.08333333333333333
255,55,1bd,1,7200,-0.09912910341965209,0.0,2,7200,2.0,0.08333333333333333
256,56,1be,1,7200,-0.043436173352845664,0.0,2,7200,2.0,0.08333333333333333
257,57,1bf,1,7200,0.080406456443373,0.0,2,7200,2.0,0.08333333333333333
258,58,1bg,1,7200,0.06325305447443806,0.0,2,7200,2.0,0.08333333333333333
259,59,1bh,1,7200,0.10070039567736715,0.0,2,7200,2.0,0.08333333333333333
260,60,1bi,1,7200,0.12231065221222712,0.0,2,7200,2.0,0.08333333333333333
261,61,1bj,1,7200,0.012770913215077173,0.0,2,7200,2.0,0.08333333333333333
262,62,1bk,1,7200,-0.007877117842970429,0.0,2,7200,2.0,0.08333333333333333
263,63,1bl,1,7200,0.09120005430770212,0.0,2,7200,2.0,0.08333333333333333
264,64,1bm,1,7200,0.1348721653044135,0.0,2,7200,2.0,0.08333333333333333
265,65,1bn,1,7200,0.04799031258000523,0.0,2,7200,2.0,0.08333333333333333
266,66,1bo,1,7200,0.04635756742896875,0.0,2,7200,2.0,0.08333333333333333
267,67,1bp,1,7200,0.05138916776559044,0.0,2,7200,2.0,0.08333333333333333
268,68,1bq,1,7200,-0.15228534328550186,0.0,2,7200,2.0,0.08333333333333333
269,69,1br,1,7200,0.009064362775834379,0.0,2,7200,2.0,0.08333333333333333
270,70,1bs,1,7200,0.01688490309233719,0.0,2,7200,2.0,0.08333333333333333
271,71,1bt,1,7200,0.04848887668612964,0.0,2,7200,2.0,0.08333333333333333
272,72,1bu,1,7200,-0.06536179640741004,0.0,2,7200,2.0,0.08333333333333333
273,73,1bv,1,7200,0.02734205877334082,0.0,2,7200,2.0,0.08333333333333333
274,74,1bw,1,7200,-0.04436654204959235,0.0,2,7200,2.0,0.08333333333333333
275,75,1bx,1,7200,-0.048875472355833546,0.0,2,7200,2.0,0.08333333333333333
276,76,1by,1,7200,-0.13620937183338205,0.0,2,7200,2.0,0.08333333333333333
277,77,1bz,1,7200,0.05563646265572717,0.0,2,7200,2.0,0.08333333333333333
278,78,1ca,1,7200,0.011608779326684948,0.0,2,7200,2.0,0.08333333333333333
279,79,1cb,1,7200,-0.025694446385277694,0.0,2,7200,2.0,0.08333333333333333
280,80,1cc,1,7200,0.005641086389735598,0.0,2,7200,2.0,0.08333333333333333
281,81,1cd,1,7200,-0.13506340417928425,0.0,2,7200,2.0,0.08333333333333333
282,82,1ce,1,7200,0.006743915307391452,0.0,2,7200,2.0,0.08333333333333333
283,83,1cf,1,7200,0.06323553723590564,0.0,2,7200,2.0,0.08333333333333333
284,84,1cg,1,7200,-0.07411236545186924,0.0,2,7200,2.0,0.08333333333333333
285,85,1ch,1,7200,0.06497432093002319,0.0,2,7200,2.0,0.08333333333333333
286,86,1ci,1,7200,-0.06117811837754278,0.0,2,7200,2.0,0.08333333333333333
287,87,1cj,1,7200,-0.12200030340677859,0.0,2,7200,2.0,0.08333333333333333
288,88,1ck,1,7200,-0.019081762335211305,0.0,2,7200,2.0,0.08333333333333333
289,89,1cl,1,7200,-0.04453971271338436,0.0,2,7200,2.0,0.08333333333333333
290,90,1cm,1,7200,-0.07742655368251783,0.0,2,7200,2.0,0.08333333333333333
291,91,1cn,1,7200,0.0183800852025824,0.0,2,7200,2.0,0.08333333333333333
292,92,1co,1,7200,-0.12706452694923942,0.0,2,7200,2.0,0.08333333333333333
293,93,1cp,1,7200,-0.04254984769958447,0.0,2,7200,2.0,0.08333333333333333
294,94,1cq,1,7200,-0.1260483815808658,0.0,2,7200,2.0,0.08333333333333333
295,95,1cr,1,7200,0.06313474962958253,0.0,2,7200,2.0,0.08333333333333333
296,96,1cs,1,7200,-0.00035963549646723155,0.0,2,7200,2.0,0.08333333333333333
297,97,1ct,1,7200,0.05805360508752275,0.0,2,7200,2.0,0.08333333333333333
298,98,1cu,1,7200,0.05314187954781578,0.0,2,7200,2.0,0.08333333333333333
299,99,1cv,1,7200,0.04093981045274038,0.0,2,7200,2.0,0.08333333333333333
300,0,1a,1,10800,0.047888480344961654,0.0,3,10800,3.0,0.125
301,1,1b,1,10800,-0.027078727498548727,0.0,3,10800,3.0,0.125
302,2,1c,1,10800,-0.08153518723340261,0.0,3,10800,3.0,0.125
303,3,1d,1,10800,-0.06874168999047467,0.0,3,10800,3.0,0.125
304,4,1e,1,10800,-0.07126182670542822,0.0,3,10800,3.0,0.125
305,5,1f,1,10800,-0.09243276275048463,0.0,3,10800,3.0,0.125
306,6,1g,1,10800,-0.02988190203770301,0.0,3,10800,3.0,0.125
307,7,1h,1,10800,0.02532592168847766,0.0,3,10800,3.0,0.125
308,8,1i,1,10800,-0.06819909540836817,0.0,3,10800,3.0,0.125
309,9,1j,1,10800,-0.019010925278740532,0.0,3,10800,3.0,0.125
310,10,1k,1,10800,0.10969267435931014,0.0,3,10800,3.0,0.125
311,11,1l,1,10800,0.012143225321683243,0.0,3,10800,3.0,0.125
312,12,1m,1,10800,-0.09618478419272683,0.0,3,10800,3.0,0.125
313,13,1n,1,10800,-0.11302789042708673,0.0,3,10800,3.0,0.125
314,14,1o,1,10800,-0.06583301924477451,0.0,3,10800,3.0,0.125
315,15,1p,1,10800,0.1166373931806832,0.0,3,10800,3.0,0.125
316,16,1q,1,10800,0.009246515500089106,0.0,3,10800,3.0,0.125
317,17,1r,1,10800,-0.003434676555047367,0.0,3,10800,3.0,0.125
318,18,1s,1,10800,0.033857486123687254,0.0,3,10800,3.0,0.125
319,19,1t,1,10800,-0.07472148133680391,0.0,3,10800,3.0,0.125
320,20,1u,1,10800,0.06176376222541245,0.0,3,10800,3.0,0.125
321,21,1v,1,10800,-0.19940727279060766,0.0,3,10800,3.0,0.125
322,22,1w,1,10800,0.11986545075608779,0.0,3,10800,3.0,0.125
323,23,1x,1,10800,0.07663514465151583,0.0,3,10800,3.0,0.125
324,24,1y,1,10800,-0.01390222795477452,0.0,3,10800,3.0,0.125
325,25,1z,1,10800,-0.08495660279040314,0.0,3,10800,3.0,0.125
326,26,1aa,1,10800,-0.06211280965364735,0.0,3,10800,3.0,0.125
327,27,1ab,1,10800,-0.1015951083624634,0.0,3,10800,3.0,0.125
328,28,1ac,1,10800,-0.017856200865789904,0.0,3,10800,3.0,0.125
329,29,1ad,1,10800,0.14880765667750487,0.0,3,10800,3.0,0.125
330,30,1ae,1,10800,0.039752688622469425,0.0,3,10800,3.0,0.125
331,31,1af,1,10800,0.005574830548664242,0.0,3,10800,3.0,0.125
332,32,1ag,1,10800,-0.05578277455524711,0.0,3,10800,3.0,0.125
333,33,1ah,1,10800,-0.05818049253556842,0.0,3,10800,3.0,0.125
334,34,1ai,1,10800,-0.009882497653666292,0.0,3,10800,3.0,0.125
335,35,1aj,1,10800,0.06339676188900217,0.0,3,10800,3.0,0.125
336,36,1ak,1,10800,-0.09838918658630752,0.0,3,10800,3.0,0.125
337,37,1al,1,10800,0.053027561463879797,0.0,3,10800,3.0,0.125
338,38,1am,1,10800,-0.1685668667793659,0.0,3,10800,3.0,0.125
339,39,1an,1,10800,0.020408801494152275,0.0,3,10800,3.0,0.125
340,40,1ao,1,10800,0.012267535530867903,0.0,3,10800,3.0,0.125
341,41,1ap,1,10800,0.013815160021214273,0.0,3,10800,3.0,0.125
342,42,1aq,1,10800,0.03457132241779769,0.0,3,10800,3.0,0.125
343,43,1ar,1,10800,0.0606816231616219,0.0,3,10800,3.0,0.125
344,44,1as,1,10800,0.09118669056205533,0.0,3,10800,3.0,0.125
345,45,1at,1,10800,-0.10660097071569455,0.0,3,10800,3.0,0.125
346,46,1au,1,10800,0.11656746262953938,0.0,3,10800,3.0,0.125
347,47,1av,1,10800,0.02478636570724784,0.0,3,10800,3.0,0.125
