index,id,name,size,seconds_since_birth,signal_mean,signal_std,simulation_frames,simulation_seconds,simulation_hours,simulation_days
73,73,1bv,1,0,0.0,0.0,0,0,0.0,0.0
74,74,1bw,1,0,0.0,0.0,0,0,0.0,0.0
75,75,1bx,1,0,0.0,0.0,0,0,0.0,0.0
76,76,1by,1,0,0.0,0.0,0,0,0.0,0.0
77,77,1bz,1,0,0.0,0.0,0,0,0.0,0.0
78,78,1ca,1,0,0.0,0.0,0,0,0.0,0.0
79,79,1cb,1,0,0.0,0.0,0,0,0.0,0.0
80,80,1cc,1,0,0.0,0.0,0,0,0.0,0.0
81,81,1cd,1,0,0.0,0.0,0,0,0.0,0.0
82,82,1ce,1,0,0.0,0.0,0,0,0.0,0.0
83,83,1cf,1,0,0.0,0.0,0,0,0.0,0.0
84,84,1cg,1,0,0.0,0.0,0,0,0.0,0.0
85,85,1ch,1,0,0.0,0.0,0,0,0.0,0.0
86,86,1ci,1,0,0.0,0.0,0,0,0.0,0.0
87,87,1cj,1,0,0.0,0.0,0,0,0.0,0.0
88,88,1ck,1,0,0.0,0.0,0,0,0.0,0.0
89,89,1cl,1,0,0.0,0.0,0,0,0.0,0.0
90,90,1cm,1,0,0.0,0.0,0,0,0.0,0.0
91,91,1cn,1,0,0.0,0.0,0,0,0.0,0.0
92,92,1co,1,0,0.0,0.0,0,0,0.0,0.0
93,93,1cp,1,0,0.0,0.0,0,0,0.0,0.0
94,94,1cq,1,0,0.0,0.0,0,0,0.0,0.0
95,95,1cr,1,0,0.0,0.0,0,0,0.0,0.0
96,96,1cs,1,0,0.0,0.0,0,0,0.0,0.0
97,97,1ct,1,0,0.0,0.0,0,0,0.0,0.0
98,98,1cu,1,0,0.0,0.0,0,0,0.0,0.0
99,99,1cv,1,0,0.0,0.0,0,0,0.0,0.0
100,0,1a,1,3600,-0.03184849893092844,0.0,1,3600,1.0,0.041666666666666664
101,1,1b,1,3600,-0.0241017764105015,0.0,1,3600,1.0,0.041666666666666664
102,2,1c,1,3600,-0.021153018819497674,0.0,1,3600,1.0,0.041666666666666664
103,3,1d,1,3600,-0.018562497865332952,0.0,1,3600,1.0,0.041666666666666664
104,4,1e,1,3600,0.07242135458979251,0.0,1,3600,1.0,0.041666666666666664
105,5,1f,1,3600,0.08271459676690313,0.0,1,3600,1.0,0.041666666666666664
106,6,1g,1,3600,-0.1252982443996021,0.0,1,3600,1.0,0.041666666666666664
107,7,1h,1,3600,0.056878593476104106,0.0,1,3600,1.0,0.041666666666666664
108,8,1i,1,3600,-0.011674893751792051,0.0,1,3600,1.0,0.041666666666666664
109,9,1j,1,3600,0.07155888089187165,0.0,1,3600,1.0,0.041666666666666664
110,10,1k,1,3600,-0.07909366507509619,0.0,1,3600,1.0,0.041666666666666664
111,11,1l,1,3600,-0.022900677328261166,0.0,1,3600,1.0,0.041666666666666664
112,12,1m,1,3600,-0.0034893390576571023,0.0,1,3600,1.0,0.041666666666666664
113,13,1n,1,3600,-0.03871388187987096,0.0,1,3600,1.0,0.041666666666666664
114,14,1o,1,3600,0.09284632549489953,0.0,1,3600,1.0,0.041666666666666664
115,15,1p,1,3600,-0.008667536143284641,0.0,1,3600,1.0,0.041666666666666664
116,16,1q,1,3600,0.05436445821261683,0.0,1,3600,1.0,0.041666666666666664
117,17,1r,1,3600,0.006486850854705054,0.0,1,3600,1.0,0.041666666666666664
118,18,1s,1,3600,-0.021391681556680982,0.0,1,3600,1.0,0.041666666666666664
119,19,1t,1,3600,0.1228413974004669,0.0,1,3600,1.0,0.041666666666666664
120,20,1u,1,3600,-0.0016975657052713247,0.0,1,3600,1.0,0.041666666666666664
121,21,1v,1,3600,0.027937364406413225,0.0,1,3600,1.0,0.041666666666666664
122,22,1w,1,3600,0.026229708011053343,0.0,1,3600,1.0,0.041666666666666664
123,23,1x,1,3600,-0.09483848016364231,0.0,1,3600,1.0,0.041666666666666664
124,24,1y,1,3600,-0.099448244710579,0.0,1,3600,1.0,0.041666666666666664
125,25,1z,1,3600,-0.020856682170457885,0.0,1,3600,1.0,0.041666666666666664
126,26,1aa,1,3600,-0.010026309826092017,0.0,1,3600,1.0,0.041666666666666664
127,27,1ab,1,3600,0.04080617545753487,0.0,1,3600,1.0,0.041666666666666664
128,28,1ac,1,3600,-0.062155176945041295,0.0,1,3600,1.0,0.041666666666666664
129,29,1ad,1,3600,0.054391587497971454,0.0,1,3600,1.0,0.041666666666666664
130,30,1ae,1,3600,0.030181421160048485,0.0,1,3600,1.0,0.041666666666666664
131,31,1af,1,3600,0.07445031388617368,0.0,1,3600,1.0,0.041666666666666664
132,32,1ag,1,3600,-0.0011660400619704933,0.0,1,3600,1.0,0.041666666666666664
133,33,1ah,1,3600,0.0033378609546811672,0.0,1,3600,1.0,0.041666666666666664
134,34,1ai,1,3600,-0.070104532411444,0.0,1,3600,1.0,0.041666666666666664
135,35,1aj,1,3600,0.011372955302013349,0.0,1,3600,1.0,0.041666666666666664
136,36,1ak,1,3600,-0.010837642692635204,0.0,1,3600,1.0,0.041666666666666664
137,37,1al,1,3600,-0.028593955875463387,0.0,1,3600,1.0,0.041666666666666664
138,38,1am,1,3600,0.0010027124260623252,0.0,1,3600,1.0,0.041666666666666664
139,39,1an,1,3600,0.0400906184323986,0.0,1,3600,1.0,0.041666666666666664
140,40,1ao,1,3600,0.01713229683885581,0.0,1,3600,1.0,0.041666666666666664
141,41,1ap,1,3600,0.012416395278096973,0.0,1,3600,1.0,0.041666666666666664
142,42,1aq,1,3600,-0.040840629328589,0.0,1,3600,1.0,0.041666666666666664
143,43,1ar,1,3600,0.02620722575079249,0.0,1,3600,1.0,0.041666666666666664
144,44,1as,1,3600,0.08707456206735188,0.0,1,3600,1.0,0.041666666666666664
145,45,1at,1,3600,-0.03619038000661889,0.0,1,3600,1.0,0.041666666666666664
146,46,1au,1,3600,0.08449249719483867,0.0,1,3600,1.0,0.041666666666666664
147,47,1av,1,3600,-0.040715907881456403,0.0,1,3600,1.0,0.041666666666666664
148,48,1aw,1,3600,0.01207029546717562,0.0,1,3600,1.0,0.041666666666666664
149,49,1ax,1,3600,0.06199219774226636,0.0,1,3600,1.0,0.041666666666666664
150,50,1ay,1,3600,0.020794838655448438,0.0,1,3600,1.0,0.041666666666666664
151,51,1az,1,3600,-0.022727013346136214,0.0,1,3600,1.0,0.041666666666666664
152,52,1ba,1,3600,-0.0359826951909124,0.0,1,3600,1.0,0.041666666666666664
153,53,1bb,1,3600,0.010104867277498979,0.0,1,3600,1.0,0.041666666666666664
154,54,1bc,1,3600,0.03113287369617017,0.0,1,3600,1.0,0.041666666666666664
155,55,1bd,1,3600,-0.02269790948374767,0.0,1,3600,1.0,0.041666666666666664
156,56,1be,1,3600,0.01682598776340525,0.0,1,3600,1.0,0.041666666666666664
157,57,1bf,1,3600,-0.07160792884182882,0.0,1,3600,1.0,0.041666666666666664
158,58,1bg,1,3600,-0.004715217097893181,0.0,1,3600,1.0,0.041666666666666664
159,59,1bh,1,3600,0.007635053786972224,0.0,1,3600,1.0,0.041666666666666664
160,60,1bi,1,3600,0.0022409025941257602,0.0,1,3600,1.0,0.041666666666666664
161,61,1bj,1,3600,-0.05637121781105672,0.0,1,3600,1.0,0.041666666666666664
162,62,1bk,1,3600,-0.06104570542559005,0.0,1,3600,1.0,0.041666666666666664
163,63,1bl,1,3600,0.012200957978670428,0.0,1,3600,1.0,0.041666666666666664
164,64,1bm,1,3600,0.040255952972731164,0.0,1,3600,1.0,0.041666666666666664
165,65,1bn,1,3600,0.07340247327480406,0.0,1,3600,1.0,0.041666666666666664
166,66,1bo,1,3600,-0.009415812968004908,0.0,1,3600,1.0,0.041666666666666664
167,67,1bp,1,3600,-0.050176383030309614,0.0,1,3600,1.0,0.041666666666666664
168,68,1bq,1,3600,0.04496701393016164,0.0,1,3600,1.0,0.041666666666666664
169,69,1br,1,3600,-0.07296476944505191,0.0,1,3600,1.0,0.041666666666666664
170,70,1bs,1,3600,0.006660614080095644,0.0,1,3600,1.0,0.041666666666666664
171,71,1bt,1,3600,0.04604365446206643,0.0,1,3600,1.0,0.041666666666666664
172,72,1bu,1,3600,-0.03254619394485859,0.0,1,3600,1.0,0.041666666666666664
173,73,1bv,1,3600,0.08454073107505622,0.0,1,3600,1.0,0.041666666666666664
174,74,1bw,1,3600,-0.02489980224612855,0.0,1,3600,1.0,0.041666666666666664
175,75,1bx,1,3600,-0.023591820570073804,0.0,1,3600,1.0,0.041666666666666664
176,76,1by,1,3600,-0.03472485319972208,0.0,1,3600,1.0,0.041666666666666664
177,77,1bz,1,3600,0.028412814983066775,0.0,1,3600,1.0,0.041666666666666664
178,78,1ca,1,3600,0.03738053625295625,0.0,1,3600,1.0,0.041666666666666664
179,79,1cb,1,3600,0.02183725213890661,0.0,1,3600,1.0,0.041666666666666664
180,80,1cc,1,3600,0.021418370332535946,0.0,1,3600,1.0,0.041666666666666664
181,81,1cd,1,3600,-0.029713774279474692,0.0,1,3600,1.0,0.041666666666666664
182,82,1ce,1,3600,0.11967356246987289,0.0,1,3600,1.0,0.041666666666666664
183,83,1cf,1,3600,0.06589507724761497,0.0,1,3600,1.0,0.041666666666666664
184,84,1cg,1,3600,-0.030169104776930546,0.0,1,3600,1.0,0.041666666666666664
185,85,1ch,1,3600,0.02288436968072073,0.0,1,3600,1.0,0.041666666666666664
186,86,1ci,1,3600,0.026667172626652066,0.0,1,3600,1.0,0.041666666666666664
187,87,1cj,1,3600,-0.08642136758586225,0.0,1,3600,1.0,0.041666666666666664
188,88,1ck,1,3600,-0.06347369023474893,0.0,1,3600,1.0,0.041666666666666664
189,89,1cl,1,3600,0.07066854472171534,0.0,1,3600,1.0,0.041666666666666664
190,90,1cm,1,3600,-0.017435026742714056,0.0,1,3600,1.0,0.041666666666666664
191,91,1cn,1,3600,-0.042324235957497694,0.0,1,3600,1.0,0.041666666666666664
192,92,1co,1,3600,-0.022081883682447373,0.0,1,3600,1.0,0.041666666666666664
193,93,1cp,1,3600,0.03472552092289138,0.0,1,3600,1.0,0.041666666666666664
194,94,1cq,1,3600,0.044616452311957,0.0,1,3600,1.0,0.041666666666666664
195,95,1cr,1,3600,0.01673304898057457,0.0,1,3600,1.0,0.041666666666666664
196,96,1cs,1,3600,0.0044945793578872765,0.0,1,3600,1.0,0.041666666666666664
197,97,1ct,1,3600,-0.0943107994603854,0.0,1,3600,1.0,0.041666666666666664
198,98,1cu,1,3600,0.012537713025728859,0.0,1,3600,1.0,0.041666666666666664
199,99,1cv,1,3600,0.0386621193870079,0.0,1,3600,1.0,0.041666666666666664
200,0,1a,1,7200,-0.05351887837646686,0.0,2,7200,2.0,0.08333333333333333
201,1,1b,1,7200,-0.06005617625894986,0.0,2,7200,2.0,0.08333333333333333
202,2,1c,1,7200,0.03215390394535602,0.0,2,7200,2.0,0.08333333333333333
203,3,1d,1,7200,0.008554790903645141,0.0,2,7200,2.0,0.08333333333333333
204,4,1e,1,7200,0.004504726413702323,0.0,2,7200,2.0,0.08333333333333333
205,5,1f,1,7200,0.02935917331675436,0.0,2,7200,2.0,0.08333333333333333
206,6,1g,1,7200,-0.16657658654468083,0.0,2,7200,2.0,0.08333333333333333
207,7,1h,1,7200,0.02563690847476443,0.0,2,7200,2.0,0.08333333333333333
208,8,1i,1,7200,0.07951300933167452,0.0,2,7200,2.0,0.08333333333333333
209,9,1j,1,7200,0.13020369330246584,0.0,2,7200,2.0,0.08333333333333333
210,10,1k,1,7200,-0.11483898335182213,0.0,2,7200,2.0,0.08333333333333333
211,11,1l,1,7200,0.02654497760844419,0.0,2,7200,2.0,0.08333333333333333
212,12,1m,1,7200,0.00036098738589774313,0.0,2,7200,2.0,0.08333333333333333
213,13,1n,1,7200,-0.12440386008984838,0.0,2,7200,2.0,0.08333333333333333
214,14,1o,1,7200,0.015856159469902834,0.0,2,7200,2.0,0.08333333333333333
215,15,1p,1,7200,0.05109743571396197,0.0,2,7200,2.0,0.08333333333333333
216,16,1q,1,7200,0.047654106331950455,0.0,2,7200,2.0,0.08333333333333333
217,17,1r,1,7200,-0.04289959142750473,0.0,2,7200,2.0,0.08333333333333333
218,18,1s,1,7200,-0.02104549911371293,0.0,2,7200,2.0,0.08333333333333333
219,19,1t,1,7200,0.13983054952225857,0.0,2,7200,2.0,0.08333333333333333
220,20,1u,1,7200,-0.06399194776975267,0.0,2,7200,2.0,0.08333333333333333
221,21,1v,1,7200,-0.027462098065601206,0.0,2,7200,2.0,0.08333333333333333
222,22,1w,1,7200,0.005192953121698991,0.0,2,7200,2.0,0.08333333333333333
223,23,1x,1,7200,0.021482690122052187,0.0,2,7200,2.0,0.08333333333333333
224,24,1y,1,7200,-0.1133535432926874,0.0,2,7200,2.0,0.08333333333333333
225,25,1z,1,7200,0.014931476189123785,0.0,2,7200,2.0,0.08333333333333333
226,26,1aa,1,7200,0.024940578078328696,0.0,2,7200,2.0,0.08333333333333333
227,27,1ab,1,7200,-0.008886538411279996,0.0,2,7200,2.0,0.08333333333333333
228,28,1ac,1,7200,-0.10496382717394712,0.0,2,7200,2.0,0.08333333333333333
229,29,1ad,1,7200,0.08345078438581434,0.0,2,7200,2.0,0.08333333333333333
230,30,1ae,1,7200,0.033052636032119186,0.0,2,7200,2.0,0.08333333333333333
231,31,1af,1,7200,-0.009371610717491763,0.0,2,7200,2.0,0.08333333333333333
232,32,1ag,1,7200,-0.05642828047418835,0.0,2,7200,2.0,0.08333333333333333
233,33,1ah,1,7200,0.02577332019217423,0.0,2,7200,2.0,0.08333333333333333
234,34,1ai,1,7200,-0.0950710649399685,0.0,2,7200,2.0,0.08333333333333333
235,35,1aj,1,7200,0.01627011051214454,0.0,2,7200,2.0,0.08333333333333333
236,36,1ak,1,7200,0.07189871942211962,0.0,2,7200,2.0,0.08333333333333333
237,37,1al,1,7200,-0.06625242713951474,0.0,2,7200,2.0,0.08333333333333333
238,38,1am,1,7200,0.04405961168254353,0.0,2,7200,2.0,0.08333333333333333
239,39,1an,1,7200,0.015741998415133605,0.0,2,7200,2.0,0.08333333333333333
240,40,1ao,1,7200,-0.029946501640328506,0.0,2,7200,2.0,0.08333333333333333
241,41,1ap,1,7200,0.02070658865509755,0.0,2,7200,2.0,0.08333333333333333
242,42,1aq,1,7200,-0.03923559148915772,0.0,2,7200,2.0,0.08333333333333333
243,43,1ar,1,7200,-0.009328682160384884,0.0,2,7200,2.0,0.08333333333333333
244,44,1as,1,7200,0.05729112390198855,0.0,2,7200,2.0,0.08333333333333333
245,45,1at,1,7200,0.030315983744427462,0.0,2,7200,2.0,0.08333333333333333
246,46,1au,1,7200,0.06099321323495846,0.0,2,7200,2.0,0.08333333333333333
247,47,1av,1,7200,-0.01718904169916923,0.0,2,7200,2.0,0.08333333333333333
248,48,1aw,1,7200,-0.006883810763929653,0.0,2,7200,2.0,0.08333333333333333
249,49,1ax,1,7200,0.11965718120566321,0.0,2,7200,2.0,0.08333333333333333
250,50,1ay,1,7200,-0.0184781190437272,0.0,2,7200,2.0,0.08333333333333333
251,51,1az,1,7200,-0.0385748658635746,0.0,2,7200,2.0,0.08333333333333333
252,52,1ba,1,7200,-0.0953847141210491,0.0,2,7200,2.0,0.08333333333333333
253,53,1bb,1,7200,0.053830902019946385,0.0,2,7200,2.0,0.08333333333333333
254,54,1bc,1,7200,0.0051148591732431865,0.0,2,7200,2.0,0.08333333333333333
255,55,1bd,1,7200,-0.03770328579393033,0.0,2,7200,2.0,0.08333333333333333
256,56,1be,1,7200,0.06991848099631967,0.0,2,7200,2.0,0.08333333333333333
257,57,1bf,1,7200,-0.00027162100568034475,0.0,2,7200,2.0,0.08333333333333333
258,58,1bg,1,7200,-0.01391049629473362,0.0,2,7200,2.0,0.08333333333333333
259,59,1bh,1,7200,-0.009059910978204893,0.0,2,7200,2.0,0.08333333333333333
260,60,1bi,1,7200,0.08379809982877887,0.0,2,7200,2.0,0.08333333333333333
261,61,1bj,1,7200,0.03601713428946138,0.0,2,7200,2.0,0.08333333333333333
262,62,1bk,1,7200,-0.06978724738679679,0.0,2,7200,2.0,0.08333333333333333
263,63,1bl,1,7200,-0.003007030919161567,0.0,2,7200,2.0,0.08333333333333333
264,64,1bm,1,7200,0.029187389685510726,0.0,2,7200,2.0,0.08333333333333333
265,65,1bn,1,7200,0.16753355078209858,0.0,2,7200,2.0,0.08333333333333333
266,66,1bo,1,7200,0.0835683704717365,0.0,2,7200,2.0,0.08333333333333333
267,67,1bp,1,7200,0.025798204487228228,0.0,2,7200,2.0,0.08333333333333333
268,68,1bq,1,7200,0.029051813982665018,0.0,2,7200,2.0,0.08333333333333333
269,69,1br,1,7200,0.035721803835813706,0.0,2,7200,2.0,0.08333333333333333
270,70,1bs,1,7200,0.036436074220479536,0.0,2,7200,2.0,0.08333333333333333
271,71,1bt,1,7200,-0.013852159317225582,0.0,2,7200,2.0,0.08333333333333333
272,72,1bu,1,7200,0.007770890757740005,0.0,2,7200,2.0,0.08333333333333333
273,73,1bv,1,7200,0.0962353020009581,0.0,2,7200,2.0,0.08333333333333333
274,74,1bw,1,7200,-0.042685783458863265,0.0,2,7200,2.0,0.08333333333333333
275,75,1bx,1,7200,-0.008535879768227974,0.0,2,7200,2.0,0.08333333333333333
276,76,1by,1,7200,0.019327551987680595,0.0,2,7200,2.0,0.08333333333333333
277,77,1bz,1,7200,0.06974698145581198,0.0,2,7200,2.0,0.08333333333333333
278,78,1ca,1,7200,-0.0023156413245136315,0.0,2,7200,2.0,0.08333333333333333
279,79,1cb,1,7200,0.14114517136193755,0.0,2,7200,2.0,0.08333333333333333
280,80,1cc,1,7200,0.06367044459975423,0.0,2,7200,2.0,0.08333333333333333
281,81,1cd,1,7200,-0.03216223127500909,0.0,2,7200,2.0,0.08333333333333333
282,82,1ce,1,7200,0.10434366736846452,0.0,2,7200,2.0,0.08333333333333333
283,83,1cf,1,7200,0.07420828698291411,0.0,2,7200,2.0,0.08333333333333333
284,84,1cg,1,7200,-0.05157492509115309,0.0,2,7200,2.0,0.08333333333333333
285,85,1ch,1,7200,0.06711726006154976,0.0,2,7200,2.0,0.08333333333333333
286,86,1ci,1,7200,-0.04411160985700764,0.0,2,7200,2.0,0.08333333333333333
287,87,1cj,1,7200,-0.018359186122790652,0.0,2,7200,2.0,0.08333333333333333
288,88,1ck,1,7200,-0.13775723505540877,0.0,2,7200,2.0,0.08333333333333333
289,89,1cl,1,7200,0.12467269147436301,0.0,2,7200,2.0,0.08333333333333333
290,90,1cm,1,7200,-0.049938000441068914,0.0,2,7200,2.0,0.08333333333333333
291,91,1cn,1,7200,-0.0346047208336887,0.0,2,7200,2.0,0.08333333333333333
292,92,1co,1,7200,-0.02371739756160446,0.0,2,7200,2.0,0.08333333333333333
293,93,1cp,1,7200,-0.020968676750636968,0.0,2,7200,2.0,0.08333333333333333
294,94,1cq,1,7200,0.07427139217509415,0.0,2,7200,2.0,0.08333333333333333
295,95,1cr,1,7200,0.013893672432530698,0.0,2,7200,2.0,0.08333333333333333
296,96,1cs,1,7200,-0.08537984364374246,0.0,2,7200,2.0,0.08333333333333333
297,97,1ct,1,7200,-0.1067328567129642,0.0,2,7200,2.0,0.08333333333333333
298,98,1cu,1,7200,-0.07944225359191494,0.0,2,7200,2.0,0.08333333333333333
299,99,1cv,1,7200,0.02782049089269583,0.0,2,7200,2.0,0.08333333333333333
300,0,1a,1,10800,-0.06960963753127156,0.0,3,10800,3.0,0.125
301,1,1b,1,10800,0.01107585025107586,0.0,3,10800,3.0,0.125
302,2,1c,1,10800,0.03700797294237112,0.0,3,10800,3.0,0.125
303,3,1d,1,10800,-0.02734339392020044,0.0,3,10800,3.0,0.125
304,4,1e,1,10800,-0.07592998423035506,0.0,3,10800,3.0,0.125
305,5,1f,1,10800,0.09487583288815106,0.0,3,10800,3.0,0.125
306,6,1g,1,10800,-0.1576498464372364,0.0,3,10800,3.0,0.125
307,7,1h,1,10800,0.024744376829233,0.0,3,10800,3.0,0.125
308,8,1i,1,10800,0.08390419054967863,0.0,3,10800,3.0,0.125
309,9,1j,1,10800,0.19929371653130445,0.0,3,10800,3.0,0.125
310,10,1k,1,10800,-0.10854761278137756,0.0,3,10800,3.0,0.125
311,11,1l,1,10800,0.01989076950407701,0.0,3,10800,3.0,0.125
312,12,1m,1,10800,-0.07317290928394013,0.0,3,10800,3.0,0.125
313,13,1n,1,10800,-0.10949247862353817,0.0,3,10800,3.0,0.125
314,14,1o,1,10800,0.08368638001189452,0.0,3,10800,3.0,0.125
315,15,1p,1,10800,0.10646086269623944,0.0,3,10800,3.0,0.125
316,16,1q,1,10800,-0.0024324366172091896,0.0,3,10800,3.0,0.125
317,17,1r,1,10800,-0.09436576786661537,0.0,3,10800,3.0,0.125
318,18,1s,1,10800,0.03161346891505514,0.0,3,10800,3.0,0.125
319,19,1t,1,10800,0.16131708803377628,0.0,3,10800,3.0,0.125
320,20,1u,1,10800,-0.16275917377502674,0.0,3,10800,3.0,0.125
321,21,1v,1,10800,-0.006694365488123244,0.0,3,10800,3.0,0.125
322,22,1w,1,10800,-0.043596522100639495,0.0,3,10800,3.0,0.125
323,23,1x,1,10800,0.005472382659636826,0.0,3,10800,3.0,0.125
324,24,1y,1,10800,-0.0956957759286714,0.0,3,10800,3.0,0.125
325,25,1z,1,10800,-0.07233362904327327,0.0,3,10800,3.0,0.125
326,26,1aa,1,10800,0.0827091047682547,0.0,3,10800,3.0,0.125
327,27,1ab,1,10800,-0.019838284699569816,0.0,3,10800,3.0,0.125
328,28,1ac,1,10800,-0.14263593103849986,0.0,3,10800,3.0,0.125
329,29,1ad,1,10800,0.09477431331495234,0.0,3,10800,3.0,0.125
330,30,1ae,1,10800,0.034973614966190655,0.0,3,10800,3.0,0.125
331,31,1af,1,10800,-0.008647089366153507,0.0,3,10800,3.0,0.125
332,32,1ag,1,10800,-0.03865709824871468,0.0,3,10800,3.0,0.125
333,33,1ah,1,10800,0.03863421467427402,0.0,3,10800,3.0,0.125
334,34,1ai,1,10800,-0.09264325385551891,0.0,3,10800,3.0,0.125
335,35,1aj,1,10800,0.022079839501994027,0.0,3,10800,3.0,0.125
336,36,1ak,1,10800,0.09037345408379316,0.0,3,10800,3.0,0.125
337,37,1al,1,10800,-0.045024405749235386,0.0,3,10800,3.0,0.125
338,38,1am,1,10800,0.08559906624885474,0.0,3,10800,3.0,0.125
339,39,1an,1,10800,0.017073922388078113,0.0,3,10800,3.0,0.125
340,40,1ao,1,10800,0.031525740754247224,0.0,3,10800,3.0,0.125
341,41,1ap,1,10800,0.09185591932550943,0.0,3,10800,3.0,0.125
342,42,1aq,1,10800,-0.09214772542366476,0.0,3,10800,3.0,0.125
343,43,1ar,1,10800,-0.05187690545826226,0.0,3,10800,3.0,0.125
344,44,1as,1,10800,0.019465167619351062,0.0,3,10800,3.0,0.125
345,45,1at,1,10800,0.06383977413990392,0.0,3,10800,3.0,0.125
346,46,1au,1,10800,0.036197257648771845,0.0,3,10800,3.0,0.125
347,47,1av,1,10800,-0.029262285147575427,0.0,3,10800,3.0,0.125
348,48,1aw,1,10800,0.08831624852707903,0.0,3,10800,3.0,0.125
